0.02 519.228827 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 545.115089 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 571.001351 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 596.887613 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 626.009657 0.50234 .990 1 0.50234 .111 1 0.99532 1 1
0.02 655.131702 0.50078 .990 1 0.50078 .112 1 0.99844 1 1
0.02 687.489529 0.50078 .990 1 0.50078 .112 1 0.99844 1 1
0.02 719.847356 0.50078 .990 1 0.50078 .112 1 0.99844 1 1
0.02 755.440966 0.50078 .990 1 0.50078 .112 1 0.99844 1 1
0.02 791.034576 0.50078 .990 1 0.50078 .112 1 0.99844 1 1
0.02 829.863969 0.50078 .990 1 0.50078 .112 1 0.99844 1 1
0.02 868.693362 0.50078 .990 1 0.50078 .112 1 0.99844 1 1
0.02 910.758537 0.50078 .990 1 0.50078 .112 1 0.99844 1 1
0.02 913.994320 0.50078 .990 1 0.50078 .112 1 0.99844 1 1
0.02 1001.360453 0.50078 .990 1 0.50078 .112 1 0.99844 1 1

0.03 0.000020 0.49022 1.000 0.777943 0.49022 .972 0.52013 0.897895 0.786144 0.770056
0.03 0.000036 0.485755 1.000 0.794192 0.485755 .941 0.537014 0.841815 0.71718 0.866937
0.03 0.000067 0.481771 1.000 0.755742 0.481771 .895 0.484568 0.889831 0.687989 0.818729
0.03 0.000503 0.468499 1.000 0.856834 0.468499 .695 0.650296 0.909243 0.860041 0.854008
0.03 0.001001 0.463963 1.000 0.831897 0.463963 .606 0.624575 0.835701 0.795458 0.863437
0.03 0.015947 0.437634 1.000 0.825297 0.437634 .394 0.62575 0.751569 0.702479 0.920874
0.03 0.063772 0.439482 1.000 0.817929 0.439482 .328 0.550701 0.695578 0.606521 0.983686
0.03 0.127539 0.447762 1.000 0.800864 0.447762 .305 0.523172 0.703869 0.597395 0.965839
0.03 0.255073 0.467779 1.000 0.750126 0.467779 .287 0.458728 0.733482 0.559826 0.917384
0.03 0.384528 0.484363 1.000 0.735269 0.484363 .275 0.508734 0.763387 0.54368 0.915239
0.03 0.495652 0.491828 1.000 0.752574 0.491828 .270 0.542221 0.834189 0.612239 0.888396
0.03 0.592282 0.495116 1.000 0.774919 0.495116 .266 0.590827 0.83358 0.611178 0.935492
0.03 0.678097 0.497036 1.000 0.774319 0.497036 .266 0.587685 0.83825 0.612101 0.934625
0.03 0.756874 0.497588 1.000 0.774031 0.497588 .265 0.586854 0.840486 0.61229 0.934219
0.03 0.835652 0.498308 1.000 0.773311 0.498308 .265 0.584926 0.841124 0.612032 0.933502
0.03 0.914430 0.498716 1.000 0.772567 0.498716 .266 0.582796 0.84313 0.612012 0.932299
0.03 0.993207 0.498068 1.000 0.880787 0.498068 .267 0.791696 0.908656 0.83086 0.93033
